id,title,title_slug,difficulty,likes,dislikes,ratio
659,Split Array into Consecutive Subsequences,split-array-into-consecutive-subsequences,medium,3974,753,5.277556440903054
409,Longest Palindrome,longest-palindrome,easy,3966,232,17.094827586206897
269,Alien Dictionary,alien-dictionary,hard,3962,842,4.705463182897862
1127,Last Stone Weight,last-stone-weight,easy,3959,75,52.78666666666667
1402,Count Square Submatrices with All Ones,count-square-submatrices-with-all-ones,medium,3954,67,59.014925373134325
459,Repeated Substring Pattern,repeated-substring-pattern,easy,3954,361,10.952908587257618
349,Intersection of Two Arrays,intersection-of-two-arrays,easy,3952,2030,1.9467980295566503
1352,Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,hard,3936,41,96.0
800,Letter Case Permutation,letter-case-permutation,medium,3922,151,25.973509933774835
368,Largest Divisible Subset,largest-divisible-subset,medium,3921,165,23.763636363636362
107,Binary Tree Level Order Traversal II,binary-tree-level-order-traversal-ii,medium,3907,304,12.851973684210526
452,Minimum Number of Arrows to Burst Balloons,minimum-number-of-arrows-to-burst-balloons,medium,3902,111,35.153153153153156
460,LFU Cache,lfu-cache,hard,3887,238,16.331932773109244
954,Maximum Sum Circular Subarray,maximum-sum-circular-subarray,medium,3886,179,21.70949720670391
1397,Search Suggestions System,search-suggestions-system,medium,3876,190,20.4
190,Reverse Bits,reverse-bits,easy,3874,979,3.9570990806945865
983,Validate Stack Sequences,validate-stack-sequences,medium,3867,66,58.59090909090909
1254,Deepest Leaves Sum,deepest-leaves-sum,medium,3861,103,37.48543689320388
1414,Shortest Path in a Grid with Obstacles Elimination,shortest-path-in-a-grid-with-obstacles-elimination,hard,3857,69,55.89855072463768
652,Find Duplicate Subtrees,find-duplicate-subtrees,medium,3853,330,11.675757575757576
871,Keys and Rooms,keys-and-rooms,medium,3844,196,19.612244897959183
171,Excel Sheet Column Number,excel-sheet-column-number,easy,3796,309,12.284789644012944
1016,Subarray Sums Divisible by K,subarray-sums-divisible-by-k,medium,3790,150,25.266666666666666
1034,Subarrays with K Different Integers,subarrays-with-k-different-integers,hard,3783,55,68.78181818181818
1753,Path With Minimum Effort,path-with-minimum-effort,medium,3766,150,25.106666666666666
1776,Minimum Operations to Reduce X to Zero,minimum-operations-to-reduce-x-to-zero,medium,3762,80,47.025
817,Design HashMap,design-hashmap,easy,3738,343,10.89795918367347
225,Implement Stack using Queues,implement-stack-using-queues,easy,3726,929,4.010764262648008
1184,Car Pooling,car-pooling,medium,3723,78,47.73076923076923
373,Find K Pairs with Smallest Sums,find-k-pairs-with-smallest-sums,medium,3709,221,16.782805429864254
29,Divide Two Integers,divide-two-integers,medium,3699,12119,0.3052232032345903
729,My Calendar I,my-calendar-i,medium,3677,94,39.11702127659574
933,Increasing Order Search Tree,increasing-order-search-tree,easy,3657,638,5.731974921630094
485,Max Consecutive Ones,max-consecutive-ones,easy,3652,415,8.8
1023,Time Based Key-Value Store,time-based-key-value-store,medium,3645,341,10.689149560117302
1228,Minimum Cost Tree From Leaf Values,minimum-cost-tree-from-leaf-values,medium,3644,242,15.057851239669422
1263,Number of Dice Rolls With Target Sum,number-of-dice-rolls-with-target-sum,medium,3642,115,31.669565217391305
789,Kth Largest Element in a Stream,kth-largest-element-in-a-stream,easy,3633,2127,1.7080394922425952
1055,Pairs of Songs With Total Durations Divisible by 60,pairs-of-songs-with-total-durations-divisible-by-60,medium,3619,141,25.666666666666668
687,Longest Univalue Path,longest-univalue-path,medium,3579,639,5.60093896713615
154,Find Minimum in Rotated Sorted Array II,find-minimum-in-rotated-sorted-array-ii,hard,3566,399,8.93734335839599
486,Predict the Winner,predict-the-winner,medium,3522,171,20.596491228070175
917,Boats to Save People,boats-to-save-people,medium,3483,93,37.45161290322581
892,Shortest Subarray with Sum at Least K,shortest-subarray-with-sum-at-least-k,hard,3479,92,37.81521739130435
926,Find and Replace Pattern,find-and-replace-pattern,medium,3454,156,22.141025641025642
1022,Unique Paths III,unique-paths-iii,hard,3435,149,23.053691275167786
528,Swapping Nodes in a Linked List,swapping-nodes-in-a-linked-list,medium,3408,120,28.4
696,Count Binary Substrings,count-binary-substrings,easy,3382,732,4.620218579234972
389,Find the Difference,find-the-difference,easy,3380,402,8.407960199004975
461,Hamming Distance,hamming-distance,easy,3360,205,16.390243902439025
168,Excel Sheet Column Title,excel-sheet-column-title,easy,3356,491,6.835030549898167
630,Course Schedule III,course-schedule-iii,hard,3344,88,38.0
403,Frog Jump,frog-jump,hard,3339,180,18.55
645,Set Mismatch,set-mismatch,easy,3336,770,4.332467532467533
383,Ransom Note,ransom-note,easy,3336,383,8.71018276762402
628,Maximum Product of Three Numbers,maximum-product-of-three-numbers,easy,3331,569,5.854130052724077
343,Integer Break,integer-break,medium,3330,347,9.596541786743515
741,Cherry Pickup,cherry-pickup,hard,3329,132,25.21969696969697
753,Open the Lock,open-the-lock,medium,3327,119,27.95798319327731
605,Can Place Flowers,can-place-flowers,easy,3323,696,4.774425287356322
1646,Kth Missing Positive Number,kth-missing-positive-number,easy,3319,238,13.945378151260504
1119,Robot Bounded In Circle,robot-bounded-in-circle,medium,3316,644,5.149068322981367
971,Shortest Bridge,shortest-bridge,medium,3306,145,22.8
473,Matchsticks to Square,matchsticks-to-square,medium,3303,263,12.55893536121673
119,Pascal's Triangle II,pascals-triangle-ii,easy,3300,286,11.538461538461538
1428,Jump Game III,jump-game-iii,medium,3294,80,41.175
1635,Number of Good Pairs,number-of-good-pairs,easy,3289,173,19.01156069364162
1170,Shortest Common Supersequence ,shortest-common-supersequence,hard,3255,52,62.59615384615385
930,All Possible Full Binary Trees,all-possible-full-binary-trees,medium,3249,229,14.187772925764191
1035,Cousins in Binary Tree,cousins-in-binary-tree,easy,3243,166,19.53614457831325
1411,Convert Binary Number in a Linked List to Integer,convert-binary-number-in-a-linked-list-to-integer,easy,3241,142,22.823943661971832
93,Restore IP Addresses,restore-ip-addresses,medium,3237,660,4.904545454545454
1761,Count Sorted Vowel Strings,count-sorted-vowel-strings,medium,3230,70,46.142857142857146
967,Minimum Falling Path Sum,minimum-falling-path-sum,medium,3225,100,32.25
1360,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,medium,3220,226,14.247787610619469
1829,Maximum Units on a Truck,maximum-units-on-a-truck,easy,3217,182,17.675824175824175
1207,Delete Nodes And Return Forest,delete-nodes-and-return-forest,medium,3206,99,32.38383838383838
1032,Satisfiability of Equality Equations,satisfiability-of-equality-equations,medium,3203,48,66.72916666666667
990,Verifying an Alien Dictionary,verifying-an-alien-dictionary,easy,3189,1026,3.108187134502924
407,Trapping Rain Water II,trapping-rain-water-ii,hard,3189,74,43.0945945945946
764,N-ary Tree Level Order Traversal,n-ary-tree-level-order-traversal,medium,3180,124,25.64516129032258
1580,Shuffle the Array,shuffle-the-array,easy,3166,208,15.221153846153847
371,Sum of Two Integers,sum-of-two-integers,medium,3159,4459,0.7084548104956269
1308,Smallest String With Swaps,smallest-string-with-swaps,medium,3153,107,29.46728971962617
363,Max Sum of Rectangle No Larger Than K,max-sum-of-rectangle-no-larger-than-k,hard,3142,158,19.88607594936709
1770,Minimum Deletions to Make Character Frequencies Unique,minimum-deletions-to-make-character-frequencies-unique,medium,3134,49,63.95918367346939
1706,Min Cost to Connect All Points,min-cost-to-connect-all-points,medium,3128,81,38.617283950617285
318,Maximum Product of Word Lengths,maximum-product-of-word-lengths,medium,3107,123,25.260162601626018
1114,Binary Search Tree to Greater Sum Tree,binary-search-tree-to-greater-sum-tree,medium,3104,143,21.706293706293707
777,Toeplitz Matrix,toeplitz-matrix,easy,3090,151,20.4635761589404
611,Valid Triangle Number,valid-triangle-number,medium,3079,174,17.695402298850574
957,Minimum Add to Make Parentheses Valid,minimum-add-to-make-parentheses-valid,medium,3072,166,18.50602409638554
863,Sum of Distances in Tree,sum-of-distances-in-tree,hard,3061,65,47.09230769230769
820,Find Eventual Safe States,find-eventual-safe-states,medium,3047,346,8.806358381502891
449,Serialize and Deserialize BST,serialize-and-deserialize-bst,medium,3045,146,20.856164383561644
868,Push Dominoes,push-dominoes,medium,3037,182,16.686813186813186
71,Simplify Path,simplify-path,medium,3029,600,5.048333333333333
367,Valid Perfect Square,valid-perfect-square,easy,3027,262,11.553435114503817
532,K-diff Pairs in an Array,k-diff-pairs-in-an-array,medium,3023,2142,1.4112978524743232
923,Super Egg Drop,super-egg-drop,hard,2994,150,19.96
345,Reverse Vowels of a String,reverse-vowels-of-a-string,easy,2990,2308,1.2954939341421143
1814,Jump Game VI,jump-game-vi,medium,2977,102,29.186274509803923
948,Sort an Array,sort-an-array,medium,2976,582,5.11340206185567
877,Shortest Path Visiting All Nodes,shortest-path-visiting-all-nodes,hard,2953,135,21.874074074074073
1444,Number of Steps to Reduce a Number to Zero,number-of-steps-to-reduce-a-number-to-zero,easy,2932,140,20.942857142857143
366,Find Leaves of Binary Tree,find-leaves-of-binary-tree,medium,2931,50,58.62
650,2 Keys Keyboard,2-keys-keyboard,medium,2919,178,16.39887640449438
1253,Sort the Matrix Diagonally,sort-the-matrix-diagonally,medium,2914,213,13.68075117370892
1463,The K Weakest Rows in a Matrix,the-k-weakest-rows-in-a-matrix,easy,2910,172,16.91860465116279
860,Design Circular Queue,design-circular-queue,medium,2910,235,12.382978723404255
214,Shortest Palindrome,shortest-palindrome,hard,2908,206,14.116504854368932
258,Add Digits,add-digits,easy,2903,1716,1.6917249417249418
52,N-Queens II,n-queens-ii,hard,2898,234,12.384615384615385
1079,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,easy,2878,166,17.337349397590362
1476,Count Negative Numbers in a Sorted Matrix,count-negative-numbers-in-a-sorted-matrix,easy,2874,87,33.03448275862069
1442,Number of Operations to Make Network Connected,number-of-operations-to-make-network-connected,medium,2873,34,84.5
1121,Partition Array for Maximum Sum,partition-array-for-maximum-sum,medium,2868,213,13.464788732394366
576,Out of Boundary Paths,out-of-boundary-paths,medium,2863,226,12.668141592920353
566,Reshape the Matrix,reshape-the-matrix,easy,2862,322,8.888198757763975
556,Next Greater Element III,next-greater-element-iii,medium,2855,388,7.358247422680412
1464,Reduce Array Size to The Half,reduce-array-size-to-the-half,medium,2850,138,20.652173913043477
462,Minimum Moves to Equal Array Elements II,minimum-moves-to-equal-array-elements-ii,medium,2844,108,26.333333333333332
441,Arranging Coins,arranging-coins,easy,2839,1136,2.499119718309859
879,Maximize Distance to Closest Person,maximize-distance-to-closest-person,medium,2830,180,15.722222222222221
922,Possible Bipartition,possible-bipartition,medium,2828,66,42.84848484848485
261,Graph Valid Tree,graph-valid-tree,medium,2828,78,36.256410256410255
670,Maximum Swap,maximum-swap,medium,2822,164,17.20731707317073
314,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,medium,2811,289,9.726643598615917
1145,Number of Submatrices That Sum to Target,number-of-submatrices-that-sum-to-target,hard,2802,62,45.193548387096776
854,Making A Large Island,making-a-large-island,hard,2800,56,50.0
1791,Richest Customer Wealth,richest-customer-wealth,easy,2797,299,9.354515050167224
282,Expression Add Operators,expression-add-operators,hard,2761,494,5.589068825910931
1693,Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,easy,2754,207,13.304347826086957
38,Count and Say,count-and-say,medium,2740,5785,0.4736387208297321
342,Power of Four,power-of-four,easy,2737,324,8.447530864197532
286,Walls and Gates,walls-and-gates,medium,2736,49,55.83673469387755
1437,Minimum Insertion Steps to Make a String Palindrome,minimum-insertion-steps-to-make-a-string-palindrome,hard,2726,34,80.17647058823529
1044,Find Common Characters,find-common-characters,easy,2716,222,12.234234234234235
646,Maximum Length of Pair Chain,maximum-length-of-pair-chain,medium,2711,109,24.871559633027523
1549,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,medium,2698,111,24.306306306306308
632,Smallest Range Covering Elements from K Lists,smallest-range-covering-elements-from-k-lists,hard,2696,46,58.608695652173914
498,Diagonal Traverse,diagonal-traverse,medium,2693,589,4.572156196943973
1092,Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,medium,2692,71,37.91549295774648
2123,The Number of Weak Characters in the Game,the-number-of-weak-characters-in-the-game,medium,2691,87,30.93103448275862
833,Bus Routes,bus-routes,hard,2689,71,37.87323943661972
794,Swim in Rising Water,swim-in-rising-water,hard,2673,177,15.101694915254237
1499,Maximum Performance of a Team,maximum-performance-of-a-team,hard,2665,72,37.013888888888886
861,Flipping an Image,flipping-an-image,easy,2653,215,12.33953488372093
1700,Minimum Time to Make Rope Colorful,minimum-time-to-make-rope-colorful,medium,2647,73,36.26027397260274
501,Find Mode in Binary Search Tree,find-mode-in-binary-search-tree,easy,2646,620,4.267741935483871
443,String Compression,string-compression,medium,2633,4707,0.5593796473337582
355,Design Twitter,design-twitter,medium,2633,343,7.6763848396501455
1559,Cherry Pickup II,cherry-pickup-ii,hard,2623,27,97.14814814814815
1049,Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,medium,2623,242,10.838842975206612
513,Find Bottom Left Tree Value,find-bottom-left-tree-value,medium,2623,235,11.161702127659574
526,Beautiful Arrangement,beautiful-arrangement,medium,2614,320,8.16875
623,Add One Row to Tree,add-one-row-to-tree,medium,2612,222,11.765765765765765
480,Sliding Window Median,sliding-window-median,hard,2606,152,17.144736842105264
1072,Next Greater Node In Linked List,next-greater-node-in-linked-list,medium,2603,103,25.271844660194176
1087,Longest Arithmetic Subsequence,longest-arithmetic-subsequence,medium,2582,118,21.88135593220339
201,Bitwise AND of Numbers Range,bitwise-and-of-numbers-range,medium,2576,192,13.416666666666666
841,Shortest Distance to a Character,shortest-distance-to-a-character,easy,2575,134,19.21641791044776
8,String to Integer (atoi),string-to-integer-atoi,medium,2570,7548,0.3404875463698993
1427,All Elements in Two Binary Search Trees,all-elements-in-two-binary-search-trees,medium,2569,74,34.71621621621622
1324,Where Will the Ball Fall,where-will-the-ball-fall,medium,2562,151,16.966887417218544
1380,Number of Closed Islands,number-of-closed-islands,medium,2553,59,43.271186440677965
277,Find the Celebrity,find-the-celebrity,medium,2553,243,10.506172839506172
1007,Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,medium,2552,185,13.794594594594594
